구분,,발생량및,,총계,종량제에 의한 혼합배출,,,,,,,,,,,,,,재활용가능자원 분리배출,,,,,,,,,,,,,,,,,,,음식물류 폐기물
,,처리현황,,,소계,가연성,,,,,,,불연성,,,,,기타,소계,종이류,유리병류,금속캔,비닐류,플라,발포,전자제품,전지류,타이어,윤활유,형광등,고철류,의류,영농,가구류,폐식용유,기타,재활용,분리배출
,,,,,,,,,,,,,,,,,,(배출,,,,,(합성수지류),스틱류,수지류,,,,,,,,폐기물,,,,잔재물,
시도,시군구,,,,,소계,음식물,종이류,나무류,고무,플라,기타,소계,유리류,금속류,토사류,기타,불명 등),,,,,,,,,,,,,,,,,,,,
,,,,,,,채소류,,,피혁류,스틱류,,,,,,,,,,,,,,,,,,,,,,,,,,,
전남,화순군,발생량,발생량,45.7,24,22,1.3,7.4,1.1,0.3,7.2,4.7,1.9,0.7,0.5,0.2,0.5,0.1,5,0.6,0.7,0.1,1.5,0.7,0.1,0.1,0,0,0,0,0.1,0,0.2,0,0,0,0.9,16.7
전남,화순군,처리방법,매립,20.2,20.2,18.2,1.3,6.2,0.6,0.3,5.1,4.7,1.9,0.7,0.5,0.2,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,화순군,처리방법,소각,3.8,3.8,3.8,0,1.2,0.5,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,화순군,처리방법,재활용,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,0.7,0.1,1.5,0.7,0.1,0.1,0,0,0,0,0.1,0,0.2,0,0,0,0.9,16.7
전남,장흥군,발생량,발생량,24.4,9.9,7.5,0,0.2,1.8,1.1,1.9,2.5,2.4,0.1,1.1,1.1,0.1,0,6.6,1.3,0.6,0.1,0.3,0.6,0,0.1,0,0,0,0,0.1,0,1.4,0,0,0.1,2,7.9
전남,장흥군,처리방법,매립,9.7,2.4,0,0,0,0,0,0,0,2.4,0.1,1.1,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
전남,장흥군,처리방법,소각,7.5,7.5,7.5,0,0.2,1.8,1.1,1.9,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,장흥군,처리방법,재활용,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1.3,0.6,0.1,0.3,0.6,0,0.1,0,0,0,0,0.1,0,1.4,0,0,0.1,2,0.6
전남,강진군,발생량,발생량,29.5,15.7,9.7,0.6,4.2,0.1,0.5,0.7,3.6,6,0.2,0.2,1.4,4.2,0,6.7,1.9,0.6,0.2,0,0.4,0,0.3,0,0,0,0,2.3,0.1,0.8,0,0,0,0.1,7.1
전남,강진군,처리방법,매립,5.8,5.8,0.1,0.1,0,0,0,0,0,5.7,0.1,0.1,1.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,강진군,처리방법,소각,8.7,8.7,8.7,0.4,3.7,0.1,0.4,0.5,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,강진군,처리방법,재활용,15,1.2,0.9,0.1,0.5,0,0.1,0.2,0,0.3,0.1,0.1,0,0.1,0,6.7,1.9,0.6,0.2,0,0.4,0,0.3,0,0,0,0,2.3,0.1,0.8,0,0,0,0.1,7.1
전남,해남군,발생량,발생량,63.2,21.2,12.2,0.5,4.6,1.2,1.5,2.4,2,8.5,1.9,2,2.4,2.2,0.5,29.1,0,0.7,0.3,0,0.7,0.1,0,0,0,0,0,0.1,0,27.2,0,0,0,0,12.9
전남,해남군,처리방법,매립,9.2,9.2,1.2,0.3,0.2,0,0.2,0.3,0.2,8,1.7,2,2.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,해남군,처리방법,소각,12,12,11,0.2,4.4,1.2,1.3,2.1,1.8,0.5,0.2,0,0.1,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,해남군,처리방법,재활용,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0.7,0.3,0,0.7,0.1,0,0,0,0,0,0.1,0,27.2,0,0,0,0,12.9
전남,영암군,발생량,발생량,71,18.3,17.8,1,3.2,0.4,4.4,6.4,2.4,0.5,0.1,0.3,0,0.1,0,36,2.3,1.3,0.2,0.1,1,0.1,0.3,0,0,0,0,19.5,0.1,10.6,0.5,0,0,0,16.7
전남,영암군,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,영암군,처리방법,소각,29.6,18.3,17.8,1,3.2,0.4,4.4,6.4,2.4,0.5,0.1,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3
전남,영암군,처리방법,재활용,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2.3,1.3,0.2,0.1,1,0.1,0.3,0,0,0,0,19.5,0.1,10.6,0.5,0,0,0,5.4
전남,무안군,발생량,발생량,81.9,33.9,23.4,3.7,6.8,2,1.5,5,4.4,6.2,0.4,0.7,0.9,4.2,4.3,19.5,1.1,0.7,0.1,0.3,1.1,0.1,0,0,0,0,0.1,0.1,0,14.1,1.8,0,0,0,28.5
전남,무안군,처리방법,매립,24.8,11.3,5.4,0.9,1.4,0.5,0.3,1,1.3,3.6,0,0.3,0.6,2.7,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5
전남,무안군,처리방법,소각,35.5,22.6,18,2.8,5.4,1.5,1.2,4,3.1,2.6,0.4,0.4,0.3,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9
전남,무안군,처리방법,재활용,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,1.1,0.7,0.1,0.3,1.1,0.1,0,0,0,0,0.1,0.1,0,14.1,1.8,0,0,0,2.1
전남,함평군,발생량,발생량,19.1,14.4,11.5,1.7,3.1,0.9,0.7,2.3,2.8,2.9,0.3,0.3,0.3,2,0,1,0.2,0.3,0.1,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,3.7
전남,함평군,처리방법,매립,3.6,2.7,1.3,0.2,0.3,0.1,0.1,0.2,0.4,1.4,0.1,0.1,0.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
전남,함평군,처리방법,소각,11.7,11.7,10.2,1.5,2.8,0.8,0.6,2.1,2.4,1.5,0.2,0.2,0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,함평군,처리방법,재활용,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.3,0.1,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,2.8
전남,영광군,발생량,발생량,47.5,35.3,34.8,8.3,0.3,0,0,0.2,26,0.5,0.2,0.2,0,0.1,0,3.9,0.3,0.2,0,0,0.2,0,0,0,0,0,0.1,0.2,0,2.8,0,0,0.1,0,8.3
전남,영광군,처리방법,매립,17,17,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,영광군,처리방법,소각,25.4,17.2,17.2,8.3,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
전남,영광군,처리방법,재활용,5.1,1.1,0.6,0,0.3,0,0,0.2,0.1,0.5,0.2,0.2,0,0.1,0,3.9,0.3,0.2,0,0,0.2,0,0,0,0,0,0.1,0.2,0,2.8,0,0,0.1,0,0.1
전남,장성군,발생량,발생량,27.9,16.6,14.2,1.4,7.8,0.9,0.7,0.9,2.5,2.4,0.7,0.7,0.7,0.3,0,4.1,0.9,0.9,0.2,1.1,0.6,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0,7.2
전남,장성군,처리방법,매립,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,장성군,처리방법,소각,16.4,16.4,14.2,1.4,7.8,0.9,0.7,0.9,2.5,2.2,0.7,0.7,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,장성군,처리방법,재활용,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.9,0.9,0.2,1.1,0.6,0.1,0,0,0,0,0,0.2,0.1,0,0,0,0,0,7.2
전남,완도군,발생량,발생량,43.9,27,23.7,2,8,2,6.5,2.8,2.4,3.2,0.9,1.8,0.2,0.3,0.1,5.2,1.1,0.4,0.3,0.1,0.1,0.1,0.5,0.1,0,0,0.9,0.3,0.9,0.1,0.2,0,0.1,0,11.7
전남,완도군,처리방법,매립,5.4,4.4,3.4,0.8,0.3,0.3,0.3,0.5,1.2,0.9,0.2,0.3,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
전남,완도군,처리방법,소각,28.5,17.8,17.8,1.2,6.7,1.5,6.2,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7
전남,완도군,처리방법,재활용,10,4.8,2.5,0,1,0.2,0,1.1,0.2,2.3,0.7,1.5,0,0.1,0,5.2,1.1,0.4,0.3,0.1,0.1,0.1,0.5,0.1,0,0,0.9,0.3,0.9,0.1,0.2,0,0.1,0,0
전남,진도군,발생량,발생량,27.6,19.8,17,2.9,11.1,0.5,0.1,1.1,1.3,2.8,0,0,0,2.8,0,7.8,0.7,0.4,0.1,0,0.3,0,0,0,0,0,0.1,0.2,0,5.9,0,0,0.1,0,0
전남,진도군,처리방법,매립,0.3,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,진도군,처리방법,소각,19.5,19.5,17,2.9,11.1,0.5,0.1,1.1,1.3,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,진도군,처리방법,재활용,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0.7,0.4,0.1,0,0.3,0,0,0,0,0,0.1,0.2,0,5.9,0,0,0.1,0,0
전남,신안군,발생량,발생량,39.8,24,21.8,1.5,1.1,0.8,0.4,0.2,17.8,2.2,0.2,0.1,0.1,1.8,0,9.3,0.8,0.9,0.1,0,0.1,0,0.4,0,0,0,0,0.3,0.1,5.3,1.3,0,0,0,6.5
전남,신안군,처리방법,매립,3.3,0.7,0.2,0.2,0,0,0,0,0,0.5,0.1,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
전남,신안군,처리방법,소각,20.5,20.5,20.5,1.2,0.7,0.8,0.3,0.1,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전남,신안군,처리방법,재활용,16,2.8,1.1,0.1,0.4,0,0.1,0.1,0.4,1.7,0.1,0,0,1.6,0,9.3,0.8,0.9,0.1,0,0.1,0,0.4,0,0,0,0,0.3,0.1,5.3,1.3,0,0,0,3.9
경북,포항시,발생량,발생량,433.1,231.5,201.5,5.6,30.4,30.9,5.8,74.3,54.5,15.7,2.1,3.5,1.3,8.8,14.3,36.1,9.8,1.5,0.3,2,2.5,0,0,0,0,0,0.1,0.1,0.7,0,0,1.8,11.2,6.1,165.5
경북,포항시,처리방법,매립,126.8,126.8,96.8,5.6,30.4,2.2,5.8,23.6,29.2,15.7,2.1,3.5,1.3,8.8,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,포항시,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,포항시,처리방법,재활용,306.3,104.7,104.7,0,0,28.7,0,50.7,25.3,0,0,0,0,0,0,36.1,9.8,1.5,0.3,2,2.5,0,0,0,0,0,0.1,0.1,0.7,0,0,1.8,11.2,6.1,165.5
경북,경주시,발생량,발생량,291.1,131.4,122.4,7.1,41,3.5,2.8,32,36,9,2.9,3.8,0.6,1.7,0,84.7,15.7,15,4.4,0.7,6.5,0.2,6.3,0.1,0,0,0.1,13.2,2.9,3.6,3,0.1,8.5,4.4,75
경북,경주시,처리방법,매립,9,9,0,0,0,0,0,0,0,9,2.9,3.8,0.6,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,경주시,처리방법,소각,122.4,122.4,122.4,7.1,41,3.5,2.8,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,경주시,처리방법,재활용,159.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7,15.7,15,4.4,0.7,6.5,0.2,6.3,0.1,0,0,0.1,13.2,2.9,3.6,3,0.1,8.5,4.4,75
경북,김천시,발생량,발생량,86.9,31.4,26,4.9,6.1,1.6,1.6,4.6,7.2,5.4,3.4,2,0,0,0,17.4,0.8,1.2,0.3,1.1,0.4,0.2,0.1,0,0,0,0.3,0.1,0,4.1,4.8,0,0,4,38.1
경북,김천시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,김천시,처리방법,소각,31.4,31.4,26,4.9,6.1,1.6,1.6,4.6,7.2,5.4,3.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,김천시,처리방법,재활용,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,0.8,1.2,0.3,1.1,0.4,0.2,0.1,0,0,0,0.3,0.1,0,4.1,4.8,0,0,4,38.1
경북,안동시,발생량,발생량,171.4,100,77.6,0.7,16.4,5.2,5.4,36.2,13.7,22.4,3.4,2,0,17,0,22.5,0.1,1.2,0.2,0.1,1.4,0.2,0,0.1,0,0,0.1,0.1,0,1.8,13.6,0,0,3.6,48.9
경북,안동시,처리방법,매립,100,100,77.6,0.7,16.4,5.2,5.4,36.2,13.7,22.4,3.4,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,안동시,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,안동시,처리방법,재활용,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0.1,1.2,0.2,0.1,1.4,0.2,0,0.1,0,0,0.1,0.1,0,1.8,13.6,0,0,3.6,48.9
경북,구미시,발생량,발생량,409.9,218.2,138.3,7.4,58.8,9.7,4.6,52,5.8,8,1.7,1.5,1.6,3.2,71.9,82.9,25.4,3.5,0.5,5,1.8,0.3,0.9,0.1,0,0,0.2,1.1,0.7,2.1,30.8,0,0.5,10,108.8
경북,구미시,처리방법,매립,58,58,0,0,0,0,0,0,0,8,1.7,1.5,1.6,3.2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,구미시,처리방법,소각,160.2,160.2,138.3,7.4,58.8,9.7,4.6,52,5.8,0,0,0,0,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,구미시,처리방법,재활용,191.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,25.4,3.5,0.5,5,1.8,0.3,0.9,0.1,0,0,0.2,1.1,0.7,2.1,30.8,0,0.5,10,108.8
경북,영주시,발생량,발생량,167.6,123.2,92.6,0,31.5,0,3,3.9,54.2,30.6,0.2,0.1,0,30.3,0,17.5,1.5,1.3,1.1,1.3,0.9,0.1,0,0,0,0,0,0.5,0,5.9,0,0,4.9,0,26.9
경북,영주시,처리방법,매립,123.2,123.2,92.6,0,31.5,0,3,3.9,54.2,30.6,0.2,0.1,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,영주시,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,영주시,처리방법,재활용,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,1.5,1.3,1.1,1.3,0.9,0.1,0,0,0,0,0,0.5,0,5.9,0,0,4.9,0,26.9
경북,영천시,발생량,발생량,100.2,68.8,68.6,0,2.1,0.8,2,0.9,62.8,0.2,0.2,0,0,0,0,11.8,0.1,1.2,0.1,0,0.5,0.1,0.1,0,0,0,0,0,0,6,0,0,0.1,3.6,19.6
경북,영천시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,영천시,처리방법,소각,54.3,54.3,54.3,0,0,0.8,0,0,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,영천시,처리방법,재활용,45.9,14.5,14.3,0,2.1,0,2,0.9,9.3,0.2,0.2,0,0,0,0,11.8,0.1,1.2,0.1,0,0.5,0.1,0.1,0,0,0,0,0,0,6,0,0,0.1,3.6,19.6
경북,상주시,발생량,발생량,85.1,59.5,51.4,8.1,16.1,2.7,0.8,13.7,10,8.1,3.1,2.2,1.2,1.6,0,12.7,2,0.4,0.2,0.2,0.6,0.2,0.2,0.1,0,0,0.1,0.3,0.3,6,2,0,0.1,0,12.9
경북,상주시,처리방법,매립,8.1,8.1,0,0,0,0,0,0,0,8.1,3.1,2.2,1.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,상주시,처리방법,소각,51.4,51.4,51.4,8.1,16.1,2.7,0.8,13.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,상주시,처리방법,재활용,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,2,0.4,0.2,0.2,0.6,0.2,0.2,0.1,0,0,0.1,0.3,0.3,6,2,0,0.1,0,12.9
경북,문경시,발생량,발생량,91,58.1,51.9,0,21.9,1,0.7,15,13.3,6.2,2.6,2.1,0,1.5,0,13.5,2.7,1.3,0.4,0.7,1.1,0.1,0.2,0,0,0,0,0.6,0,3.8,0,0,0.2,2.4,19.4
경북,문경시,처리방법,매립,25.9,25.9,23,0,9.7,0.4,0.3,7.8,4.8,2.9,1.2,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,문경시,처리방법,소각,48,32.2,28.9,0,12.2,0.6,0.4,7.2,8.5,3.3,1.4,1.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8
경북,문경시,처리방법,재활용,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,2.7,1.3,0.4,0.7,1.1,0.1,0.2,0,0,0,0,0.6,0,3.8,0,0,0.2,2.4,3.6
경북,경산시,발생량,발생량,219.7,123.3,113.7,14.5,53.5,1.5,1.8,9.4,33,9.6,3.8,4.6,1.2,0,0,17.7,0.1,1.8,0.3,0,1.3,0.2,0.5,0,0,0,0.2,0.6,0,0.2,6.3,0,0,6.2,78.7
경북,경산시,처리방법,매립,27.2,27.2,25.1,3.2,11.8,0.3,0.4,2.1,7.3,2.1,0.8,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,경산시,처리방법,소각,96.1,96.1,88.6,11.3,41.7,1.2,1.4,7.3,25.7,7.5,3,3.6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,경산시,처리방법,재활용,96.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,0.1,1.8,0.3,0,1.3,0.2,0.5,0,0,0,0.2,0.6,0,0.2,6.3,0,0,6.2,78.7
경북,군위군,발생량,발생량,21.7,18.9,8,2.9,1.1,0.8,1.8,1.4,0,10.9,0.7,0.5,3.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
경북,군위군,처리방법,매립,14,13.2,3.2,0.8,0.6,0.5,0.3,1,0,10,0.4,0.3,3.7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
경북,군위군,처리방법,소각,4.4,4.4,4,1.6,0.5,0.3,1.3,0.3,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,군위군,처리방법,재활용,3.3,1.3,0.8,0.5,0,0,0.2,0.1,0,0.5,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
경북,의성군,발생량,발생량,38.5,23.5,13.1,0.8,3.9,0.4,0.2,3.2,4.6,10.4,0.3,0.2,0.1,9.8,0,10,0.3,0.9,0.2,0.3,0.2,0,0.1,0,0,0,0,0.1,0.2,7,0,0,0,0.7,5
경북,의성군,처리방법,매립,10.6,10.4,0,0,0,0,0,0,0,10.4,0.3,0.2,0.1,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
경북,의성군,처리방법,소각,13.1,13.1,13.1,0.8,3.9,0.4,0.2,3.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,의성군,처리방법,재활용,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3,0.9,0.2,0.3,0.2,0,0.1,0,0,0,0,0.1,0.2,7,0,0,0,0.7,4.8
경북,청송군,발생량,발생량,30.3,21,21,3.6,4.7,4.2,0,4.8,3.7,0,0,0,0,0,0,5.7,0,0.1,0,0,0,0,0.1,0.5,0,0,0.1,0,0,4.9,0,0,0,0,3.6
경북,청송군,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,청송군,처리방법,소각,24.6,21,21,3.6,4.7,4.2,0,4.8,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
경북,청송군,처리방법,재활용,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0.1,0,0,0,0,0.1,0.5,0,0,0.1,0,0,4.9,0,0,0,0,0
경북,영양군,발생량,발생량,15.1,10.5,3.1,0.7,0.6,0.5,0.3,0.3,0.7,7.2,0.5,0.4,2.6,3.7,0.2,2.6,0.9,0.4,0.1,0.1,0.1,0,0.2,0,0,0,0,0.3,0,0.1,0.1,0,0.2,0.1,2
경북,영양군,처리방법,매립,11.1,9.2,1.8,0.5,0.4,0.2,0.1,0.1,0.5,7.2,0.5,0.4,2.6,3.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
경북,영양군,처리방법,소각,1.3,1.3,1.3,0.2,0.2,0.3,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,영양군,처리방법,재활용,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.9,0.4,0.1,0.1,0.1,0,0.2,0,0,0,0,0.3,0,0.1,0.1,0,0.2,0.1,0.1
경북,영덕군,발생량,발생량,49.1,27.7,21.5,0,0.4,3,0.2,0.5,17.4,6.2,0.7,0.3,0.6,4.6,0,5,0.3,0.3,0.2,0.2,0.4,0,0.2,0,0,0,0,0,0,1.8,0,0,1.6,0,16.4
경북,영덕군,처리방법,매립,19.6,9.2,3.8,0,0,0.6,0,0,3.2,5.4,0.4,0.1,0.6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4
경북,영덕군,처리방법,소각,16.7,16.6,16.6,0,0.1,2.4,0,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
경북,영덕군,처리방법,재활용,12.8,1.9,1.1,0,0.3,0,0.2,0.4,0.2,0.8,0.3,0.2,0,0.3,0,5,0.3,0.3,0.2,0.2,0.4,0,0.2,0,0,0,0,0,0,1.8,0,0,1.6,0,5.9
경북,청도군,발생량,발생량,28.7,16.3,9.3,0.1,1.5,0.8,0.4,0.6,5.9,2.1,0.5,0.4,0.3,0.9,4.9,5.4,0.5,0.5,0.1,0.1,0.1,0,0.2,0,0,0.1,0,0.9,0.1,1,0,0,1.6,0.2,7
경북,청도군,처리방법,매립,7.9,7.9,1.7,0.1,0.3,0.3,0.1,0.1,0.8,1.7,0.2,0.3,0.3,0.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,청도군,처리방법,소각,7.4,7.4,7.1,0,1,0.5,0.3,0.4,4.9,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,청도군,처리방법,재활용,13.4,1,0.5,0,0.2,0,0,0.1,0.2,0.4,0.3,0.1,0,0,0.1,5.4,0.5,0.5,0.1,0.1,0.1,0,0.2,0,0,0.1,0,0.9,0.1,1,0,0,1.6,0.2,7
경북,고령군,발생량,발생량,39,17.5,16.9,3.1,6.1,0.6,0.4,4.1,2.6,0.6,0.3,0.2,0,0.1,0,7.7,3.8,0.3,0,0,0.2,0,0,0,0,0,0,0.1,0,3.1,0,0,0.1,0.1,13.8
경북,고령군,처리방법,매립,4.3,4.3,4.3,0.7,0.7,0.3,0.3,0.7,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,고령군,처리방법,소각,16.2,13.2,12.6,2.4,5.4,0.3,0.1,3.4,1,0.6,0.3,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
경북,고령군,처리방법,재활용,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,3.8,0.3,0,0,0.2,0,0,0,0,0,0,0.1,0,3.1,0,0,0.1,0.1,10.8
경북,성주군,발생량,발생량,31.3,23,19.1,1.2,0.6,0.5,0.6,2.1,14.1,1.7,0.6,0.5,0.1,0.5,2.2,3.6,0.5,0.7,0.3,0,0.5,0,0.4,0,0,0,0,0.2,0,0,0.7,0,0.2,0.1,4.7
경북,성주군,처리방법,매립,2.9,2.9,0,0,0,0,0,0,0,0.7,0.1,0.3,0.1,0.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,성주군,처리방법,소각,18.6,18.6,18.6,1.2,0.5,0.4,0.6,2,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,성주군,처리방법,재활용,9.8,1.5,0.5,0,0.1,0.1,0,0.1,0.2,1,0.5,0.2,0,0.3,0,3.6,0.5,0.7,0.3,0,0.5,0,0.4,0,0,0,0,0.2,0,0,0.7,0,0.2,0.1,4.7
